index,RegionID,RegionName,SizeRank,tier,date,income,zri,PercentIncomeSpentOnRent
151,394514,"Dallas-Fort Worth, TX",4,Upper Tier,2013-06-30,132000.0,1436,0.1305454545454545
152,394514,"Dallas-Fort Worth, TX",4,Bottom Tier,2013-09-30,21600.0,776,0.4311111111111111
153,394514,"Dallas-Fort Worth, TX",4,Upper Tier,2013-09-30,133000.0,1456,0.1313684210526315
154,394514,"Dallas-Fort Worth, TX",4,Bottom Tier,2013-12-31,22200.0,802,0.4335135135135135
155,394514,"Dallas-Fort Worth, TX",4,Upper Tier,2013-12-31,134000.0,1474,0.132
156,394514,"Dallas-Fort Worth, TX",4,Bottom Tier,2014-03-31,22800.0,823,0.4331578947368421
157,394514,"Dallas-Fort Worth, TX",4,Upper Tier,2014-03-31,135000.0,1492,0.1326222222222222
158,394514,"Dallas-Fort Worth, TX",4,Bottom Tier,2014-06-30,23400.0,836,0.4287179487179487
159,394514,"Dallas-Fort Worth, TX",4,Upper Tier,2014-06-30,136000.0,1511,0.1333235294117647
160,394514,"Dallas-Fort Worth, TX",4,Bottom Tier,2014-09-30,23508.225,842,0.4298070143534869
161,394514,"Dallas-Fort Worth, TX",4,Upper Tier,2014-09-30,137496.0,1531,0.1336184325362192
162,394514,"Dallas-Fort Worth, TX",4,Bottom Tier,2014-12-31,23616.45,850,0.4319023392592874
163,394514,"Dallas-Fort Worth, TX",4,Upper Tier,2014-12-31,138992.0,1553,0.1340796592609646
164,394514,"Dallas-Fort Worth, TX",4,Bottom Tier,2015-03-31,23724.675,863,0.4365075601667884
165,394514,"Dallas-Fort Worth, TX",4,Upper Tier,2015-03-31,140488.0,1571,0.1341893969591709
166,394514,"Dallas-Fort Worth, TX",4,Bottom Tier,2015-06-30,23832.9,877,0.4415744621930189
167,394514,"Dallas-Fort Worth, TX",4,Upper Tier,2015-06-30,141984.0,1585,0.1339587559161595
168,394514,"Dallas-Fort Worth, TX",4,Bottom Tier,2015-09-30,23941.125,900,0.4511066209294676
169,394514,"Dallas-Fort Worth, TX",4,Upper Tier,2015-09-30,143480.0,1603,0.1340674658488988
170,394514,"Dallas-Fort Worth, TX",4,Bottom Tier,2015-12-31,24049.35,934,0.466041701750775
171,394514,"Dallas-Fort Worth, TX",4,Upper Tier,2015-12-31,144976.0,1632,0.1350844277673546
172,394514,"Dallas-Fort Worth, TX",4,Bottom Tier,2016-03-31,24157.575,967,0.4803462268046358
173,394514,"Dallas-Fort Worth, TX",4,Upper Tier,2016-03-31,146472.0,1657,0.1357529084057021
174,394514,"Dallas-Fort Worth, TX",4,Bottom Tier,2016-06-30,24265.8,996,0.4925450634225948
175,394514,"Dallas-Fort Worth, TX",4,Upper Tier,2016-06-30,147968.0,1673,0.1356779844290657
176,394974,"Philadelphia, PA",5,Bottom Tier,2010-12-31,18950.0,857,0.5426912928759895
177,394974,"Philadelphia, PA",5,Upper Tier,2010-12-31,131010.0,1537,0.140783146324708
178,394974,"Philadelphia, PA",5,Bottom Tier,2011-03-31,18975.0,852,0.5388142292490119
179,394974,"Philadelphia, PA",5,Upper Tier,2011-03-31,131515.0,1527,0.1393301144356157
180,394974,"Philadelphia, PA",5,Bottom Tier,2011-06-30,19000.0,847,0.5349473684210526
181,394974,"Philadelphia, PA",5,Upper Tier,2011-06-30,132020.0,1519,0.1380699893955461
182,394974,"Philadelphia, PA",5,Bottom Tier,2011-09-30,19100.0,842,0.5290052356020942
183,394974,"Philadelphia, PA",5,Upper Tier,2011-09-30,133140.0,1512,0.1362776025236593
184,394974,"Philadelphia, PA",5,Bottom Tier,2011-12-31,19200.0,841,0.525625
185,394974,"Philadelphia, PA",5,Upper Tier,2011-12-31,134260.0,1522,0.1360345598093252
186,394974,"Philadelphia, PA",5,Bottom Tier,2012-03-31,19300.0,841,0.5229015544041451
187,394974,"Philadelphia, PA",5,Upper Tier,2012-03-31,135380.0,1545,0.1369478504949032
188,394974,"Philadelphia, PA",5,Bottom Tier,2012-06-30,19400.0,840,0.5195876288659794
189,394974,"Philadelphia, PA",5,Upper Tier,2012-06-30,136500.0,1564,0.1374945054945054
190,394974,"Philadelphia, PA",5,Bottom Tier,2012-09-30,19550.0,838,0.5143734015345268
191,394974,"Philadelphia, PA",5,Upper Tier,2012-09-30,137500.0,1577,0.1376290909090909
192,394974,"Philadelphia, PA",5,Bottom Tier,2012-12-31,19700.0,837,0.5098477157360406
193,394974,"Philadelphia, PA",5,Upper Tier,2012-12-31,138500.0,1590,0.1377617328519855
194,394974,"Philadelphia, PA",5,Bottom Tier,2013-03-31,19850.0,839,0.5072040302267002
195,394974,"Philadelphia, PA",5,Upper Tier,2013-03-31,139500.0,1604,0.1379784946236559
196,394974,"Philadelphia, PA",5,Bottom Tier,2013-06-30,20000.0,843,0.5058
197,394974,"Philadelphia, PA",5,Upper Tier,2013-06-30,140500.0,1616,0.1380213523131672
198,394974,"Philadelphia, PA",5,Bottom Tier,2013-09-30,20325.0,849,0.5012546125461255
199,394974,"Philadelphia, PA",5,Upper Tier,2013-09-30,141875.0,1623,0.1372757709251101
200,394974,"Philadelphia, PA",5,Bottom Tier,2013-12-31,20650.0,852,0.4951089588377724
201,394974,"Philadelphia, PA",5,Upper Tier,2013-12-31,143250.0,1621,0.1357905759162303
202,394974,"Philadelphia, PA",5,Bottom Tier,2014-03-31,20975.0,856,0.4897258641239571
203,394974,"Philadelphia, PA",5,Upper Tier,2014-03-31,144625.0,1617,0.1341676750216076
204,394974,"Philadelphia, PA",5,Bottom Tier,2014-06-30,21300.0,864,0.4867605633802817
205,394974,"Philadelphia, PA",5,Upper Tier,2014-06-30,146000.0,1619,0.1330684931506849
206,394974,"Philadelphia, PA",5,Bottom Tier,2014-09-30,21398.5125,875,0.4906883130311044
207,394974,"Philadelphia, PA",5,Upper Tier,2014-09-30,147606.0,1624,0.1320271533677492
208,394974,"Philadelphia, PA",5,Bottom Tier,2014-12-31,21497.025,890,0.4968129310916278
209,394974,"Philadelphia, PA",5,Upper Tier,2014-12-31,149212.0,1634,0.1314103423317159
210,394974,"Philadelphia, PA",5,Bottom Tier,2015-03-31,21595.5375,911,0.5062156938673095
211,394974,"Philadelphia, PA",5,Upper Tier,2015-03-31,150818.0,1652,0.1314431964354387
212,394974,"Philadelphia, PA",5,Bottom Tier,2015-06-30,21694.05,935,0.5171925020915873
213,394974,"Philadelphia, PA",5,Upper Tier,2015-06-30,152424.0,1679,0.132183908045977
214,394974,"Philadelphia, PA",5,Bottom Tier,2015-09-30,21792.5625,965,0.5313739492544761
215,394974,"Philadelphia, PA",5,Upper Tier,2015-09-30,154030.0,1709,0.1331428942413815
216,394974,"Philadelphia, PA",5,Bottom Tier,2015-12-31,21891.075,1007,0.5520057831787611
217,394974,"Philadelphia, PA",5,Upper Tier,2015-12-31,155636.0,1737,0.1339278830090724
218,394974,"Philadelphia, PA",5,Bottom Tier,2016-03-31,21989.5875,1039,0.5669956291813113
219,394974,"Philadelphia, PA",5,Upper Tier,2016-03-31,157242.0,1749,0.1334757889113595
220,394974,"Philadelphia, PA",5,Bottom Tier,2016-06-30,22088.1,1055,0.5731593029730941
221,394974,"Philadelphia, PA",5,Upper Tier,2016-06-30,158848.0,1745,0.1318241337630943
222,394692,"Houston, TX",6,Bottom Tier,2010-12-31,19350.0,682,0.4229457364341085
223,394692,"Houston, TX",6,Upper Tier,2010-12-31,126400.0,1217,0.1155379746835443
224,394692,"Houston, TX",6,Bottom Tier,2011-03-31,19675.0,712,0.4342566709021601
225,394692,"Houston, TX",6,Upper Tier,2011-03-31,127750.0,1216,0.1142230919765166
226,394692,"Houston, TX",6,Bottom Tier,2011-06-30,20000.0,739,0.4434
227,394692,"Houston, TX",6,Upper Tier,2011-06-30,129100.0,1215,0.1129357087529047
228,394692,"Houston, TX",6,Bottom Tier,2011-09-30,20000.0,764,0.4584
229,394692,"Houston, TX",6,Upper Tier,2011-09-30,130575.0,1217,0.1118437679494543
230,394692,"Houston, TX",6,Bottom Tier,2011-12-31,20000.0,769,0.4614
231,394692,"Houston, TX",6,Upper Tier,2011-12-31,132050.0,1236,0.1123210904960242
232,394692,"Houston, TX",6,Bottom Tier,2012-03-31,20000.0,769,0.4614
233,394692,"Houston, TX",6,Upper Tier,2012-03-31,133525.0,1274,0.1144954128440366
234,394692,"Houston, TX",6,Bottom Tier,2012-06-30,20000.0,772,0.4632
235,394692,"Houston, TX",6,Upper Tier,2012-06-30,135000.0,1323,0.1176
236,394692,"Houston, TX",6,Bottom Tier,2012-09-30,20150.0,781,0.4651116625310174
237,394692,"Houston, TX",6,Upper Tier,2012-09-30,136250.0,1373,0.1209247706422018
238,394692,"Houston, TX",6,Bottom Tier,2012-12-31,20300.0,794,0.46935960591133
239,394692,"Houston, TX",6,Upper Tier,2012-12-31,137500.0,1416,0.1235781818181818
240,394692,"Houston, TX",6,Bottom Tier,2013-03-31,20450.0,808,0.4741320293398533
241,394692,"Houston, TX",6,Upper Tier,2013-03-31,138750.0,1449,0.1253189189189189
242,394692,"Houston, TX",6,Bottom Tier,2013-06-30,20600.0,826,0.4811650485436893
243,394692,"Houston, TX",6,Upper Tier,2013-06-30,140000.0,1475,0.1264285714285714
244,394692,"Houston, TX",6,Bottom Tier,2013-09-30,20850.0,846,0.4869064748201439
245,394692,"Houston, TX",6,Upper Tier,2013-09-30,140725.0,1497,0.1276532243737786
246,394692,"Houston, TX",6,Bottom Tier,2013-12-31,21100.0,867,0.4930805687203791
247,394692,"Houston, TX",6,Upper Tier,2013-12-31,141450.0,1512,0.128271474019088
248,394692,"Houston, TX",6,Bottom Tier,2014-03-31,21350.0,888,0.4991100702576112
249,394692,"Houston, TX",6,Upper Tier,2014-03-31,142175.0,1529,0.1290522243713733
250,394692,"Houston, TX",6,Bottom Tier,2014-06-30,21600.0,906,0.5033333333333333
251,394692,"Houston, TX",6,Upper Tier,2014-06-30,142900.0,1548,0.1299930020993701
252,394692,"Houston, TX",6,Bottom Tier,2014-09-30,21699.9,919,0.5082051069359766
253,394692,"Houston, TX",6,Upper Tier,2014-09-30,144471.9,1558,0.1294092484420846
254,394692,"Houston, TX",6,Bottom Tier,2014-12-31,21799.8,934,0.5141331571849284
255,394692,"Houston, TX",6,Upper Tier,2014-12-31,146043.8,1564,0.1285093923877631
256,394692,"Houston, TX",6,Bottom Tier,2015-03-31,21899.7,967,0.5298702721955095
257,394692,"Houston, TX",6,Upper Tier,2015-03-31,147615.7,1576,0.1281164537376444
258,394692,"Houston, TX",6,Bottom Tier,2015-06-30,21999.6,1025,0.5591010745649921
259,394692,"Houston, TX",6,Upper Tier,2015-06-30,149187.6,1602,0.1288578943558311
260,394692,"Houston, TX",6,Bottom Tier,2015-09-30,22099.5,1096,0.5951265865743569
261,394692,"Houston, TX",6,Upper Tier,2015-09-30,150759.5,1653,0.1315737980027792
262,394692,"Houston, TX",6,Bottom Tier,2015-12-31,22199.4,1168,0.6313684153625774
263,394692,"Houston, TX",6,Upper Tier,2015-12-31,152331.4,1718,0.1353365097412615
264,394692,"Houston, TX",6,Bottom Tier,2016-03-31,22299.3,1212,0.6522177826209792
265,394692,"Houston, TX",6,Upper Tier,2016-03-31,153903.3,1756,0.1369171421275567
266,394692,"Houston, TX",6,Bottom Tier,2016-06-30,22399.2,1216,0.6514518375656273
267,394692,"Houston, TX",6,Upper Tier,2016-06-30,155475.2,1753,0.1353013213682954
268,395209,"Washington, DC",7,Bottom Tier,2010-12-31,33000.0,1194,0.4341818181818181
269,395209,"Washington, DC",7,Upper Tier,2010-12-31,180000.0,2188,0.1458666666666666
270,395209,"Washington, DC",7,Bottom Tier,2011-03-31,33500.0,1223,0.4380895522388059
271,395209,"Washington, DC",7,Upper Tier,2011-03-31,181000.0,2272,0.1506298342541436
272,395209,"Washington, DC",7,Bottom Tier,2011-06-30,34000.0,1251,0.4415294117647059
273,395209,"Washington, DC",7,Upper Tier,2011-06-30,182000.0,2354,0.1552087912087912
274,395209,"Washington, DC",7,Bottom Tier,2011-09-30,33750.0,1279,0.4547555555555556
275,395209,"Washington, DC",7,Upper Tier,2011-09-30,182850.0,2430,0.1594749794913864
276,395209,"Washington, DC",7,Bottom Tier,2011-12-31,33500.0,1302,0.4663880597014925
